field_id,date,timestamp,temperature,humidity_air,precipitation,wind_speed,soil_moisture,crop_type,soil_type,yield_actual,irrigation_volume,irrigation_recommended,is_anomaly,humidity,precipitation_7d,avg_temperature_7d,solar_radiation,crop_code,soil_code,yield_tha
field_002,2024-11-09,2024-11-09T00:00:00,30.95,74.19,6.85,8.75,65.62,barley,Чернозём,0.718,0.0,0.0,False,74.19,59.78,30.98,622.14,3,0,5.026
field_003,2024-11-10,2024-11-10T00:00:00,33.63,51.15,11.62,5.29,39.47,barley,Глинистый,0.4853,4.35,3.68,False,51.15,118.57,36.0,314.58,3,3,3.397
field_004,2024-11-10,2024-11-10T00:00:00,36.05,27.4,10.57,3.1,33.06,other,Торфяной,0.3844,9.39,9.43,False,27.4,64.94,36.26,285.24,6,4,2.306
field_005,2024-11-10,2024-11-10T00:00:00,16.18,45.24,17.71,10.8,59.12,sugar_beet,Суглинок,0.6013,2.68,3.81,False,45.24,118.54,14.98,201.48,5,1,36.079
field_006,2024-11-10,2024-11-10T00:00:00,26.78,67.14,20.38,7.13,74.59,corn,Песчаник,0.7527,0.0,0.0,False,67.14,87.31,26.27,683.24,1,2,9.032
field_007,2024-11-10,2024-11-10T00:00:00,34.54,55.25,16.24,1.09,64.17,barley,Чернозём,0.5778,0.0,0.0,False,55.25,111.8,32.24,511.06,3,0,4.045
field_008,2024-11-10,2024-11-10T00:00:00,30.63,62.76,0.14,12.23,35.57,soy,Песчаник,0.2094,10.0,10.3,False,62.76,1.06,27.67,310.38,4,2,0.942
field_009,2024-11-11,2024-11-11T00:00:00,37.99,63.04,8.89,6.88,52.01,wheat,Суглинок,0.5911,0.8,1.05,False,63.04,33.87,38.49,695.48,0,1,4.729
field_010,2024-11-11,2024-11-11T00:00:00,36.28,55.99,14.13,8.42,50.72,sugar_beet,Суглинок,0.5014,4.92,6.75,False,55.99,135.8,34.68,388.22,5,1,30.086
field_011,2024-11-11,2024-11-11T00:00:00,19.52,49.45,15.39,3.68,63.13,sunflower,Песчаник,0.6528,0.0,0.0,False,49.45,57.97,17.52,414.3,2,2,2.611
field_012,2024-11-11,2024-11-11T00:00:00,14.67,87.37,15.3,3.56,65.04,wheat,Суглинок,0.625,0.0,0.0,False,87.37,119.35,12.94,434.85,0,1,5.0
field_013,2024-11-11,2024-11-11T00:00:00,9.45,57.1,0.08,12.21,32.32,soy,Торфяной,0.2437,12.8,11.44,False,57.1,0.55,8.24,711.26,4,4,1.097
field_014,2024-11-12,2024-11-12T00:00:00,22.13,32.25,19.15,11.01,40.28,soy,Песчаник,0.3872,10.31,8.65,False,32.25,68.44,23.72,213.97,4,2,1.742
field_015,2024-11-12,2024-11-12T00:00:00,21.01,97.73,8.94,1.14,79.94,soy,Чернозём,0.6301,0.0,0.0,False,97.73,42.02,23.09,674.7,4,0,2.835
field_016,2024-11-12,2024-11-12T00:00:00,19.09,31.62,9.34,6.06,32.98,wheat,Торфяной,0.5941,7.28,7.71,False,31.62,55.43,19.95,211.81,0,4,4.753
field_017,2024-11-12,2024-11-12T00:00:00,19.1,27.25,5.57,6.78,18.47,soy,Торфяной,0.4642,12.65,15.0,False,27.25,49.71,17.59,430.14,4,4,2.089
field_018,2024-11-12,2024-11-12T00:00:00,28.52,59.31,20.24,11.68,66.21,sugar_beet,Песчаник,0.5513,0.95,1.33,False,59.31,135.65,28.01,269.66,5,2,33.075
field_019,2024-11-12,2024-11-12T00:00:00,7.04,81.91,5.29,11.21,62.55,wheat,Чернозём,0.4514,0.0,0.0,False,81.91,39.45,9.54,256.99,0,0,3.612
field_020,2024-11-13,2024-11-13T00:00:00,20.05,80.37,17.64,2.63,86.45,barley,Глинистый,0.7106,0.0,0.0,False,80.37,118.15,18.99,371.35,3,3,4.975
field_001,2024-11-13,2024-11-13T00:00:00,9.67,29.03,24.42,11.25,50.83,sunflower,Песчаник,0.4277,3.62,3.21,False,29.03,177.21,11.05,361.39,2,2,1.711
field_002,2024-11-13,2024-11-13T00:00:00,34.45,31.49,18.74,0.65,41.36,other,Песчаник,0.4402,7.08,6.52,False,31.49,113.09,34.84,513.01,6,2,2.641
field_003,2024-11-13,2024-11-13T00:00:00,33.89,87.87,8.6,2.79,71.23,sugar_beet,Песчаник,0.4926,0.0,0.0,False,87.87,58.66,35.97,238.1,5,2,29.554
field_004,2024-11-13,2024-11-13T00:00:00,8.96,47.17,21.43,7.06,59.02,sunflower,Торфяной,0.4802,0.43,0.34,False,47.17,127.12,6.58,634.02,2,4,1.921
field_005,2024-11-14,2024-11-14T00:00:00,20.46,36.17,7.61,5.51,26.49,corn,Суглинок,0.6296,12.24,13.48,False,36.17,70.07,22.17,686.19,1,1,7.556
field_006,2024-11-14,2024-11-14T00:00:00,36.55,80.22,16.75,9.35,72.65,other,Суглинок,0.5105,0.0,0.0,False,80.22,154.21,37.79,429.74,6,1,3.063
field_007,2024-11-14,2024-11-14T00:00:00,12.51,86.76,0.22,5.88,57.79,soy,Суглинок,0.3134,2.55,2.53,False,86.76,2.09,9.84,630.11,4,1,1.41
field_008,2024-11-14,2024-11-14T00:00:00,36.18,31.83,8.47,7.39,42.17,sugar_beet,Песчаник,0.5054,11.9,9.74,False,31.83,68.7,39.06,657.9,5,2,30.324
field_009,2024-11-14,2024-11-14T00:00:00,33.65,89.21,2.84,7.19,65.8,barley,Суглинок,0.4842,0.0,0.0,False,89.21,15.78,36.51,255.88,3,1,3.39
field_010,2024-11-14,2024-11-14T00:00:00,20.87,26.5,22.2,8.02,50.69,soy,Глинистый,0.4867,3.78,5.01,False,26.5,104.74,21.62,525.32,4,3,2.19
field_011,2024-11-15,2024-11-15T00:00:00,24.13,48.74,19.01,2.81,56.05,sugar_beet,Чернозём,0.8416,5.28,4.88,False,48.74,108.83,26.1,611.64,5,0,50.493
field_012,2024-11-15,2024-11-15T00:00:00,32.84,66.87,23.93,8.97,65.8,barley,Суглинок,0.4909,0.0,0.0,False,66.87,203.0,33.48,281.81,3,1,3.436
field_013,2024-11-15,2024-11-15T00:00:00,27.81,58.63,5.95,13.87,37.06,sunflower,Глинистый,0.4764,8.18,8.03,False,58.63,40.16,29.91,370.3,2,3,1.906
field_014,2024-11-15,2024-11-15T00:00:00,37.34,57.23,10.46,7.03,52.12,other,Песчаник,0.4459,2.24,2.76,False,57.23,56.6,37.75,629.37,6,2,2.675
field_015,2024-11-15,2024-11-15T00:00:00,19.73,82.39,1.46,1.07,51.12,barley,Глинистый,0.5839,0.0,0.0,False,82.39,13.27,19.73,488.63,3,3,4.087
field_016,2024-11-16,2024-11-16T00:00:00,38.07,28.38,11.24,4.57,24.52,corn,Песчаник,0.3808,18.26,14.17,False,28.38,67.78,35.71,726.88,1,2,4.57
field_017,2024-11-16,2024-11-16T00:00:00,12.5,68.77,19.96,1.92,68.18,other,Торфяной,0.5506,0.0,0.0,False,68.77,114.46,11.62,238.26,6,4,3.303
field_018,2024-11-16,2024-11-16T00:00:00,11.84,39.17,16.26,5.53,48.84,corn,Песчаник,0.4804,7.0,5.66,False,39.17,69.25,12.85,552.76,1,2,5.765
field_019,2024-11-16,2024-11-16T00:00:00,6.49,66.06,5.61,13.7,45.38,sugar_beet,Песчаник,0.3579,10.27,8.62,False,66.06,37.66,8.3,510.23,5,2,21.471
field_020,2024-11-16,2024-11-16T00:00:00,11.17,30.11,8.2,13.15,25.16,barley,Чернозём,0.537,9.17,8.7,False,30.11,47.41,9.98,600.93,3,0,3.759
field_001,2024-11-16,2024-11-16T00:00:00,17.98,70.59,19.51,4.6,66.14,wheat,Глинистый,0.6442,0.0,0.0,False,70.59,98.02,18.98,665.77,0,3,5.154
field_002,2024-11-17,2024-11-17T00:00:00,28.63,45.03,11.29,2.83,42.8,sugar_beet,Песчаник,0.5724,9.53,9.52,False,45.03,73.99,30.27,450.62,5,2,34.347
field_003,2024-11-17,2024-11-17T00:00:00,16.03,47.87,18.63,3.86,51.97,soy,Песчаник,0.3678,5.69,4.56,False,47.87,82.37,17.66,680.68,4,2,1.655
field_004,2024-11-17,2024-11-17T00:00:00,26.8,78.49,7.11,12.52,47.89,barley,Чернозём,0.7921,0.65,0.74,False,78.49,54.93,28.61,725.29,3,0,5.544
field_005,2024-11-17,2024-11-17T00:00:00,9.21,80.05,3.84,10.05,63.2,other,Чернозём,0.4055,0.0,0.0,False,80.05,36.75,7.65,192.54,6,0,2.433
field_006,2024-11-17,2024-11-17T00:00:00,37.94,60.52,6.52,0.67,35.41,corn,Чернозём,0.508,11.91,10.35,False,60.52,30.61,35.06,216.04,1,0,6.096
field_007,2024-11-18,2024-11-18T00:00:00,28.75,70.3,22.05,11.38,86.14,wheat,Торфяной,0.6156,0.0,0.0,False,70.3,105.57,30.52,735.89,0,4,4.925
field_008,2024-11-18,2024-11-18T00:00:00,10.78,93.36,3.89,10.23,54.86,wheat,Чернозём,0.6565,0.04,0.05,False,93.36,34.8,10.21,205.11,0,0,5.252
field_009,2024-11-18,2024-11-18T00:00:00,11.87,30.74,24.5,3.35,45.43,barley,Глинистый,0.499,1.92,1.6,False,30.74,106.84,10.07,298.05,3,3,3.493
field_010,2024-11-18,2024-11-18T00:00:00,15.09,68.65,21.66,10.35,62.39,soy,Суглинок,0.4613,0.69,0.91,False,68.65,131.08,16.51,475.84,4,1,2.076
field_011,2024-11-18,2024-11-18T00:00:00,61.31,48.87,1.91,8.21,31.19,wheat,Торфяной,0.5799,9.24,8.33,True,48.87,19.03,25.16,210.6,0,4,4.639
field_012,2024-11-18,2024-11-18T00:00:00,13.11,26.12,15.48,13.71,25.06,sugar_beet,Песчаник,0.4008,15.16,15.0,False,26.12,76.41,15.51,275.51,5,2,24.05
field_013,2024-11-19,2024-11-19T00:00:00,19.85,56.05,11.53,10.38,44.01,wheat,Чернозём,0.7193,2.71,3.85,False,56.05,62.95,17.82,686.52,0,0,5.755
field_014,2024-11-19,2024-11-19T00:00:00,28.43,46.19,21.01,12.59,54.33,sugar_beet,Торфяной,0.5793,4.82,5.49,False,46.19,143.77,29.44,559.69,5,4,34.759
field_015,2024-11-19,2024-11-19T00:00:00,35.64,28.93,23.54,0.8,54.74,corn,Суглинок,0.6218,3.1,3.59,False,28.93,136.26,37.07,721.98,1,1,7.462
field_016,2024-11-19,2024-11-19T00:00:00,36.46,85.63,2.64,2.0,67.69,soy,Песчаник,0.331,0.0,0.0,False,85.63,19.99,34.8,519.24,4,2,1.49
field_017,2024-11-19,2024-11-19T00:00:00,12.53,92.63,20.57,5.59,83.17,wheat,Чернозём,0.8298,0.0,0.0,False,92.63,110.21,15.3,325.59,0,0,6.638
field_018,2024-11-20,2024-11-20T00:00:00,13.43,37.43,8.97,10.55,25.6,barley,Суглинок,0.4679,8.18,8.54,False,37.43,40.55,16.11,627.71,3,1,3.275
field_019,2024-11-20,2024-11-20T00:00:00,16.57,25.7,16.5,5.69,38.05,wheat,Торфяной,0.614,4.28,5.93,False,25.7,80.86,16.83,455.31,0,4,4.912
field_020,2024-11-20,2024-11-20T00:00:00,32.69,73.43,23.23,7.22,76.4,barley,Торфяной,0.5489,0.0,0.0,False,73.43,211.94,31.01,359.95,3,4,3.843
field_001,2024-11-20,2024-11-20T00:00:00,29.51,44.42,22.66,3.94,45.23,sunflower,Суглинок,0.6366,6.37,5.17,False,44.42,133.93,29.61,704.18,2,1,2.546
field_002,2024-11-20,2024-11-20T00:00:00,12.35,94.21,19.43,7.99,91.54,sugar_beet,Глинистый,0.5133,0.0,0.0,False,94.21,115.09,11.49,554.28,5,3,30.796
field_003,2024-11-20,2024-11-20T00:00:00,35.83,28.16,3.2,12.53,23.77,corn,Песчаник,0.35,12.87,14.43,False,28.16,15.22,34.17,543.29,1,2,4.2
field_004,2024-11-21,2024-11-21T00:00:00,8.87,46.98,2.42,11.61,33.33,sunflower,Чернозём,0.4288,8.5,9.33,False,46.98,12.12,9.39,210.37,2,0,1.715
field_005,2024-11-21,2024-11-21T00:00:00,29.76,29.34,22.39,4.45,49.38,barley,Суглинок,0.5453,0.23,0.22,False,29.34,143.21,28.55,580.78,3,1,3.817
field_006,2024-11-21,2024-11-21T00:00:00,19.58,97.72,4.41,4.77,74.03,other,Чернозём,0.741,0.0,0.0,False,97.72,40.01,22.15,215.6,6,0,4.446
field_007,2024-11-21,2024-11-21T00:00:00,10.7,44.61,14.27,8.84,46.21,soy,Песчаник,0.2948,7.1,6.57,False,44.61,106.78,9.08,202.81,4,2,1.326
field_008,2024-11-21,2024-11-21T00:00:00,20.4,83.25,12.73,13.26,74.24,other,Глинистый,0.4439,0.0,0.0,False,83.25,70.03,23.12,207.37,6,3,2.663
field_009,2024-11-22,2024-11-22T00:00:00,25.61,93.12,9.21,3.25,67.28,sunflower,Песчаник,0.6147,0.0,0.0,False,93.12,64.99,23.98,631.54,2,2,2.459
field_010,2024-11-22,2024-11-22T00:00:00,29.46,52.58,14.98,3.71,50.35,corn,Чернозём,0.8584,3.78,5.13,False,52.58,120.72,30.54,670.08,1,0,10.3
field_011,2024-11-22,2024-11-22T00:00:00,26.43,92.07,14.12,0.34,74.9,soy,Суглинок,0.7106,0.0,0.0,False,92.07,130.6,27.76,367.99,4,1,3.198
field_012,2024-11-22,2024-11-22T00:00:00,22.8,47.52,24.78,3.23,71.59,barley,Глинистый,0.5262,0.0,0.0,False,47.52,94.87,23.29,195.92,3,3,3.683
field_013,2024-11-22,2024-11-22T00:00:00,8.53,45.94,3.43,6.91,33.7,soy,Глинистый,0.3405,7.9,10.96,False,45.94,31.15,8.73,475.74,4,3,1.532
field_014,2024-11-22,2024-11-22T00:00:00,29.1,73.66,6.96,6.11,58.76,other,Суглинок,0.5812,0.36,0.43,False,73.66,34.87,30.2,484.07,6,1,3.487
field_015,2024-11-23,2024-11-23T00:00:00,10.21,54.62,12.76,3.08,50.78,corn,Суглинок,0.618,6.15,4.98,False,54.62,47.49,10.88,723.64,1,1,7.416
field_016,2024-11-23,2024-11-23T00:00:00,15.56,79.11,0.95,7.48,46.71,sunflower,Чернозём,0.5974,5.36,4.65,False,79.11,6.97,15.26,531.85,2,0,2.39
field_017,2024-11-23,2024-11-23T00:00:00,30.21,42.87,10.76,0.35,36.26,barley,Торфяной,0.4922,4.81,4.81,False,42.87,66.82,27.43,357.34,3,4,3.445
field_018,2024-11-23,2024-11-23T00:00:00,26.16,37.36,15.46,8.63,33.54,barley,Суглинок,0.6162,6.38,5.76,False,37.36,136.06,28.29,170.35,3,1,4.313
field_019,2024-11-23,2024-11-23T00:00:00,38.86,67.67,22.61,13.7,68.36,sunflower,Суглинок,0.4718,0.0,0.0,False,67.67,180.71,36.95,566.22,2,1,1.887
field_020,2024-11-24,2024-11-24T00:00:00,27.16,64.09,4.22,10.34,44.31,sunflower,Глинистый,0.5191,3.94,5.49,False,64.09,19.65,29.02,598.1,2,3,2.076
field_001,2024-11-24,2024-11-24T00:00:00,9.4,45.5,23.67,2.5,52.54,soy,Песчаник,0.3442,5.37,4.36,False,45.5,132.86,7.93,201.56,4,2,1.549
field_002,2024-11-24,2024-11-24T00:00:00,39.17,26.23,15.49,11.64,40.12,sugar_beet,Глинистый,0.3719,11.1,10.46,False,26.23,66.82,41.63,331.82,5,3,22.315
field_003,2024-11-24,2024-11-24T00:00:00,15.78,25.08,24.42,4.44,34.5,corn,Чернозём,0.8731,10.56,10.67,False,25.08,156.23,15.37,512.63,1,0,10.477
field_004,2024-11-24,2024-11-24T00:00:00,35.12,26.29,21.48,9.36,49.79,corn,Торфяной,0.5339,5.05,5.32,False,26.29,188.26,37.8,343.45,1,4,6.407
field_005,2024-11-24,2024-11-24T00:00:00,10.97,75.66,20.93,7.07,69.88,soy,Песчаник,0.4095,0.0,0.0,False,75.66,190.3,10.04,222.21,4,2,1.843
field_006,2024-11-25,2024-11-25T00:00:00,7.7,38.13,13.31,7.11,38.82,wheat,Песчаник,0.4309,4.86,5.66,False,38.13,111.26,7.78,621.53,0,2,3.447
field_007,2024-11-25,2024-11-25T00:00:00,7.22,76.65,6.8,5.59,58.9,other,Суглинок,0.4145,0.46,0.38,False,76.65,37.99,10.18,456.42,6,1,2.487
field_008,2024-11-25,2024-11-25T00:00:00,30.2,94.98,0.07,1.28,101.46,corn,Торфяной,0.4586,0.0,0.0,True,94.98,0.58,27.91,658.07,1,4,5.504
field_009,2024-11-25,2024-11-25T00:00:00,12.54,60.8,0.32,10.07,44.87,soy,Суглинок,0.3564,5.74,7.05,False,60.8,3.36,11.53,620.87,4,1,1.604
field_010,2024-11-25,2024-11-25T00:00:00,29.04,28.29,17.92,6.18,51.6,other,Песчаник,0.5136,3.48,2.94,False,28.29,63.35,31.52,489.3,6,2,3.081
field_011,2024-11-26,2024-11-26T00:00:00,5.77,28.99,4.96,1.58,-1.43,other,Песчаник,0.3316,14.27,15.0,True,28.99,40.1,6.51,733.8,6,2,1.99
field_012,2024-11-26,2024-11-26T00:00:00,32.01,48.28,12.92,12.33,38.79,sunflower,Глинистый,0.3579,8.77,7.43,False,48.28,100.1,31.21,410.48,2,3,1.431
field_013,2024-11-26,2024-11-26T00:00:00,37.74,69.05,0.69,9.83,45.4,other,Песчаник,0.2749,4.89,5.11,False,69.05,5.96,35.53,719.0,6,2,1.649
field_014,2024-11-26,2024-11-26T00:00:00,37.51,49.03,7.82,3.86,31.59,corn,Торфяной,0.5234,14.97,11.69,False,49.03,37.85,40.46,359.66,1,4,6.281
field_015,2024-11-26,2024-11-26T00:00:00,31.58,31.56,17.55,13.61,42.18,other,Глинистый,0.3891,6.16,6.24,False,31.56,182.74,30.82,394.89,6,3,2.334
field_016,2024-11-26,2024-11-26T00:00:00,18.83,91.82,5.81,9.26,62.29,sunflower,Торфяной,0.73,0.0,0.0,False,91.82,58.94,16.43,729.41,2,4,2.92
field_017,2024-11-27,2024-11-27T00:00:00,6.12,56.19,7.21,1.52,53.15,sugar_beet,Торфяной,0.4659,5.36,5.9,False,56.19,66.8,7.18,708.94,5,4,27.953
field_018,2024-11-27,2024-11-27T00:00:00,16.95,74.83,19.39,7.02,81.44,wheat,Чернозём,0.6562,0.0,0.0,False,74.83,180.28,15.03,181.39,0,0,5.249
field_019,2024-11-27,2024-11-27T00:00:00,33.77,25.05,14.2,8.98,41.44,other,Суглинок,0.4308,8.26,6.5,False,25.05,66.27,33.03,715.76,6,1,2.585
field_020,2024-11-27,2024-11-27T00:00:00,33.56,40.83,3.83,8.77,23.62,soy,Глинистый,0.3104,17.28,14.48,False,40.83,37.48,30.57,202.34,4,3,1.397
field_001,2024-11-27,2024-11-27T00:00:00,18.32,37.15,15.89,0.33,30.7,wheat,Торфяной,0.7084,9.69,8.5,False,37.15,110.91,15.79,338.65,0,4,5.667
field_002,2024-11-28,2024-11-28T00:00:00,19.16,72.09,6.27,4.16,43.58,barley,Суглинок,0.6304,2.34,2.25,False,72.09,52.77,17.56,156.97,3,1,4.413
field_003,2024-11-28,2024-11-28T00:00:00,24.88,41.46,10.64,2.01,36.16,wheat,Глинистый,0.6202,7.08,6.59,False,41.46,103.37,26.2,318.89,0,3,4.962
field_004,2024-11-28,2024-11-28T00:00:00,17.19,83.45,13.97,9.83,65.37,wheat,Глинистый,0.5179,0.0,0.0,False,83.45,71.92,14.51,328.57,0,3,4.143
field_005,2024-11-28,2024-11-28T00:00:00,21.4,89.05,1.9,1.46,68.62,soy,Суглинок,0.5168,0.0,0.0,False,89.05,19.66,18.6,574.98,4,1,2.326
field_006,2024-11-28,2024-11-28T00:00:00,7.26,58.59,5.21,8.22,32.6,soy,Торфяной,0.3539,13.03,11.34,False,58.59,53.55,4.9,439.11,4,4,1.593
field_007,2024-11-28,2024-11-28T00:00:00,28.13,51.69,5.68,3.66,33.13,other,Песчаник,0.5224,8.57,9.4,False,51.69,23.2,25.74,623.07,6,2,3.134
field_008,2024-11-29,2024-11-29T00:00:00,30.14,41.6,13.16,13.94,48.57,sugar_beet,Чернозём,0.7228,9.52,7.5,False,41.6,65.41,27.16,574.36,5,0,43.37
field_009,2024-11-29,2024-11-29T00:00:00,38.71,97.59,20.04,1.81,82.55,sugar_beet,Суглинок,0.5676,0.0,0.0,False,97.59,210.33,39.46,648.57,5,1,34.054
field_010,2024-11-29,2024-11-29T00:00:00,15.64,62.87,1.9,11.23,50.43,sugar_beet,Глинистый,0.4746,6.16,6.85,False,62.87,19.46,15.59,312.49,5,3,28.477
field_011,2024-11-29,2024-11-29T00:00:00,32.04,77.42,11.15,12.57,65.88,barley,Глинистый,0.4728,0.0,0.0,False,77.42,115.6,33.3,726.33,3,3,3.309
field_012,2024-11-29,2024-11-29T00:00:00,11.7,68.46,9.25,4.16,58.93,barley,Чернозём,0.6221,0.0,0.0,False,68.46,54.86,14.39,647.98,3,0,4.355
field_013,2024-11-30,2024-11-30T00:00:00,16.21,73.82,12.13,3.15,45.21,wheat,Глинистый,0.5147,4.17,3.43,False,73.82,48.76,15.3,187.75,0,3,4.117
field_014,2024-11-30,2024-11-30T00:00:00,23.74,47.82,0.15,2.69,31.25,other,Чернозём,0.5904,8.89,10.06,False,47.82,1.17,22.48,734.9,6,0,3.542
field_015,2024-11-30,2024-11-30T00:00:00,7.83,54.5,24.31,8.67,74.45,sunflower,Суглинок,0.4533,0.0,0.0,False,54.5,203.15,7.68,369.63,2,1,1.813
field_016,2024-11-30,2024-11-30T00:00:00,36.55,86.42,13.26,3.1,69.46,wheat,Торфяной,0.6073,0.0,0.0,False,86.42,119.67,39.11,397.26,0,4,4.859
field_017,2024-11-30,2024-11-30T00:00:00,38.32,27.14,4.7,5.65,22.46,sugar_beet,Песчаник,0.3622,18.28,15.0,False,27.14,36.75,40.08,330.31,5,2,21.731
field_018,2024-12-01,2024-12-01T00:00:00,11.97,54.87,17.76,7.85,61.46,sunflower,Суглинок,0.5832,0.0,0.0,False,54.87,170.47,10.27,716.27,2,1,2.333
field_019,2024-12-01,2024-12-01T00:00:00,12.63,31.66,4.98,5.47,30.79,soy,Песчаник,0.3794,14.33,11.97,False,31.66,26.08,10.29,220.07,4,2,1.707
field_020,2024-12-01,2024-12-01T00:00:00,36.05,91.29,23.99,1.47,67.93,barley,Чернозём,0.5841,0.0,0.0,False,91.29,114.38,34.52,234.53,3,0,4.088
field_001,2024-12-01,2024-12-01T00:00:00,37.67,82.81,1.94,9.71,65.02,wheat,Глинистый,0.3544,0.0,0.0,False,82.81,12.3,35.08,595.68,0,3,2.835
field_002,2024-12-01,2024-12-01T00:00:00,30.88,59.23,1.18,13.29,48.17,barley,Чернозём,0.425,0.47,0.64,False,59.23,4.36,28.71,628.86,3,0,2.975
field_003,2024-12-01,2024-12-01T00:00:00,32.33,60.09,14.39,3.69,42.2,barley,Песчаник,0.3906,3.11,2.73,False,60.09,106.99,30.86,328.19,3,2,2.734
field_004,2024-12-02,2024-12-02T00:00:00,23.63,94.44,8.06,3.15,56.55,barley,Чернозём,0.8806,0.0,0.0,False,94.44,64.05,20.63,451.53,3,0,6.164
field_005,2024-12-02,2024-12-02T00:00:00,20.31,71.67,14.28,6.24,65.46,other,Песчаник,0.6654,0.0,0.0,False,71.67,73.88,20.42,644.17,6,2,3.992
field_006,2024-12-02,2024-12-02T00:00:00,36.86,35.07,21.33,11.81,62.78,barley,Песчаник,0.32,0.0,0.0,False,35.07,102.05,36.41,208.23,3,2,2.24
field_007,2024-12-02,2024-12-02T00:00:00,35.82,88.44,0.37,5.63,60.11,wheat,Торфяной,0.2855,0.0,0.0,False,88.44,1.96,34.84,193.12,0,4,2.284
field_008,2024-12-02,2024-12-02T00:00:00,7.47,37.95,3.53,1.4,38.83,soy,Торфяной,0.437,6.65,9.16,False,37.95,27.64,5.0,634.0,4,4,1.967
field_009,2024-12-03,2024-12-03T00:00:00,14.78,73.53,4.37,1.34,35.91,barley,Глинистый,0.4869,3.82,4.93,False,73.53,40.3,16.83,745.52,3,3,3.408
field_010,2024-12-03,2024-12-03T00:00:00,37.78,74.91,1.26,10.25,47.24,sugar_beet,Глинистый,0.3713,8.03,7.97,False,74.91,13.11,39.62,432.52,5,3,22.28
field_011,2024-12-03,2024-12-03T00:00:00,22.52,49.84,7.13,2.48,35.33,sugar_beet,Торфяной,0.628,11.45,12.13,False,49.84,38.39,23.42,405.48,5,4,37.682
field_012,2024-12-03,2024-12-03T00:00:00,29.61,56.84,10.34,13.45,47.4,corn,Торфяной,0.589,7.12,6.16,False,56.84,99.54,31.17,431.15,1,4,7.068
field_013,2024-12-03,2024-12-03T00:00:00,38.75,31.01,24.93,11.32,43.89,corn,Глинистый,0.3957,7.88,7.39,False,31.01,209.97,39.31,351.83,1,3,4.748
field_014,2024-12-03,2024-12-03T00:00:00,22.39,67.59,15.89,13.06,62.37,sugar_beet,Глинистый,0.6866,2.4,2.67,False,67.59,71.78,19.96,514.22,5,3,41.198
field_015,2024-12-04,2024-12-04T00:00:00,36.22,61.56,2.51,8.82,50.21,sunflower,Чернозём,0.4099,4.1,3.43,False,61.56,18.2,37.27,155.55,2,0,1.64
field_016,2024-12-04,2024-12-04T00:00:00,17.96,26.47,12.32,10.74,14.56,corn,Суглинок,0.4941,18.81,15.0,False,26.47,66.96,20.32,392.59,1,1,5.929
field_017,2024-12-04,2024-12-04T00:00:00,15.96,89.65,11.55,5.87,70.44,wheat,Суглинок,0.6481,0.0,0.0,False,89.65,66.11,13.18,450.36,0,1,5.185
field_018,2024-12-04,2024-12-04T00:00:00,27.74,72.17,20.42,13.98,68.81,corn,Суглинок,0.8034,0.0,0.0,False,72.17,95.08,26.55,359.78,1,1,9.641
field_019,2024-12-04,2024-12-04T00:00:00,17.3,39.72,9.31,6.9,42.7,other,Торфяной,0.4533,5.25,6.06,False,39.72,75.05,17.24,692.97,6,4,2.72
field_020,2024-12-05,2024-12-05T00:00:00,25.39,64.85,14.2,7.02,61.54,wheat,Суглинок,0.7146,0.0,0.0,False,64.85,138.78,24.06,484.8,0,1,5.717
field_001,2024-12-05,2024-12-05T00:00:00,21.69,36.23,19.0,6.87,48.68,sunflower,Глинистый,0.6281,3.1,3.96,False,36.23,154.7,24.38,542.65,2,3,2.513
field_002,2024-12-05,2024-12-05T00:00:00,30.21,69.43,12.04,2.03,62.5,wheat,Чернозём,0.7311,0.0,0.0,False,69.43,102.06,27.97,224.82,0,0,5.849
field_003,2024-12-05,2024-12-05T00:00:00,36.66,37.31,17.72,4.34,51.36,sugar_beet,Торфяной,0.4829,7.8,6.52,False,37.31,119.13,39.17,377.32,5,4,28.975
field_004,2024-12-05,2024-12-05T00:00:00,27.52,57.93,2.62,3.11,42.98,other,Песчаник,0.3915,6.73,5.96,False,57.93,11.46,26.21,587.36,6,2,2.349
field_005,2024-12-05,2024-12-05T00:00:00,36.27,89.66,8.45,4.61,66.3,sugar_beet,Глинистый,0.4806,1.68,1.3,False,89.66,44.62,38.65,185.61,5,3,28.837
field_006,2024-12-06,2024-12-06T00:00:00,14.65,52.61,19.56,11.63,56.32,sugar_beet,Песчаник,0.5485,4.4,4.79,False,52.61,97.78,17.34,619.89,5,2,32.909
field_007,2024-12-06,2024-12-06T00:00:00,33.84,66.33,5.45,7.19,34.68,barley,Суглинок,0.5363,3.9,5.36,False,66.33,56.13,36.52,740.33,3,1,3.754
field_008,2024-12-06,2024-12-06T00:00:00,28.32,32.99,6.39,11.83,21.66,soy,Чернозём,0.4005,17.06,15.0,False,32.99,54.62,30.08,301.93,4,0,1.802
field_009,2024-12-06,2024-12-06T00:00:00,32.79,45.63,5.33,4.68,39.21,sugar_beet,Глинистый,0.3884,11.5,10.78,False,45.63,39.13,30.48,249.74,5,3,23.306
field_010,2024-12-06,2024-12-06T00:00:00,23.83,60.35,16.6,6.91,69.1,corn,Песчаник,0.5417,0.0,0.0,False,60.35,157.05,21.81,186.89,1,2,6.5
